Date,open,high,low,close,adjusted_close,volume,dividend_amount
2012-12-21,33.77,35.26,33.58,34.0,2.2667,6091200,0.0
2012-12-14,34.43,35.8,32.75,33.81,2.254,7740500,0.0
2012-12-07,33.89,35.0,33.5,34.17,2.278,5335300,0.0
2012-11-30,32.1,34.29,31.52,33.82,2.2547,5455500,0.0
2012-11-23,32.07,33.47,31.7,32.13,2.142,3708400,0.0
2012-11-16,30.29,32.12,30.16,31.8399,2.1227,4318200,0.0
2012-11-09,29.8,32.05,29.33,30.32,2.0213,8224400,0.0
2012-11-02,27.7,29.55,27.37,28.9182,1.9279,2829600,0.0
2012-10-26,27.99,28.56,27.02,27.38,1.8253,3290700,0.0
2012-10-19,28.0,28.99,26.86,27.74,1.8493,4384400,0.0
2012-10-12,28.86,29.4,27.5,27.64,1.8427,4024500,0.0
2012-10-05,29.5,30.1,28.65,28.89,1.926,5146100,0.0
2012-09-28,29.51,31.03,27.48,29.28,1.952,14611500,0.0
